amount,available_cash,required_reserve,pending_concurrent_outflows,agent_trust_score,agent_confidence,policy_violations,urgency_score,liquidity_ratio_before,projected_liquidity_ratio,global_projected_liquidity_ratio,reserve_shortfall,cross_agent_conflict_severity,risk_score,risk_category,recommended_decision
184781.88538095227,1178766.4348884309,943013.1479107448,149294.21508011565,87.15810507082651,0.6486034591231067,0,4.0,1.25,1.054,0.896,98322.81,0.404,27.6,LOW,MODIFY
505447.37898918777,1292007.7689957868,287404.60487261554,765273.4653539101,80.93707310197202,0.8249185074736483,3,3.0,4.495,2.737,0.074,266117.68,1.0,76.0,HIGH,BLOCK
1071992.1441612605,404622.31343644555,323697.85074915644,78699.15479831748,43.6365427413997,0.7227117093968458,0,1.0,1.25,0.0,0.0,1069766.84,1.0,86.3,CRITICAL,BLOCK
1157926.7875897053,1160516.4392404598,380614.2981926749,231855.78097719402,72.04551516318048,0.9642936069440359,3,2.0,3.049,0.007,0.0,609880.43,1.0,92.6,CRITICAL,BLOCK
217244.88907886113,1522596.9825539333,489927.2891329499,314452.5317943906,89.18421856923933,0.8455954420913122,3,2.0,3.108,2.664,2.023,0.0,0.002,20.4,LOW,BLOCK
311234.21049953933,1703059.2645819872,1172723.5804464752,193393.2694011708,65.01080005630607,0.9119382028680165,1,4.0,1.452,1.187,1.022,0.0,0.058,30.4,LOW,ALLOW
1191497.807316719,1853687.2246647915,417169.09654399205,746924.3148631743,78.97994243213913,0.8930047930684132,0,4.0,4.443,1.587,0.0,501903.99,1.0,71.8,HIGH,MODIFY
412269.15517739195,335069.7701535447,268055.8161228358,634793.3667428046,89.72742716670635,0.6201860234735982,0,2.0,1.25,0.0,0.0,980048.57,1.0,83.4,CRITICAL,BLOCK
828627.8519863259,866667.6084552136,248607.47177306228,651500.414633133,84.50532090889254,0.8787270451824968,0,2.0,3.486,0.153,0.0,862068.13,1.0,77.5,HIGH,MODIFY
227587.7750246978,1954326.6225429215,615298.1730050412,277084.16753613757,92.23640150442091,0.7703785239199336,1,2.0,3.176,2.806,2.356,0.0,0.089,10.6,LOW,ALLOW
854397.1879693734,1554420.3303981759,1243536.2643185407,187146.83998185454,72.50356858093065,0.8727332560141331,0,1.0,1.25,0.563,0.412,730659.96,0.888,66.4,HIGH,MODIFY
1090324.4327290272,1870230.1883721403,928353.5451254088,518483.35976424156,97.24453463827405,0.8443577447898738,1,4.0,2.015,0.84,0.282,666931.15,1.0,69.3,HIGH,MODIFY
887736.5501459747,238415.12695392425,190732.1015631394,31785.275186283623,50.65809156292748,0.9417974366290656,0,4.0,1.25,0.0,0.0,871838.8,0.432,74.0,HIGH,BLOCK
94224.0597794666,1283753.1824483597,931397.8963912077,64514.84397332354,65.15651047393558,0.8256530910084889,0,1.0,1.378,1.277,1.208,0.0,0.098,14.6,LOW,ALLOW
18135.491013258554,1041642.6784980799,226988.31049609376,375426.3519251679,90.4257539272528,0.8556221415198269,0,3.0,4.589,4.509,2.855,0.0,0.001,5.2,LOW,ALLOW
793760.8194922188,1824295.8540883614,914562.2106749269,487537.31019470666,86.74974945831045,0.7558045143421717,1,4.0,1.995,1.127,0.594,371564.49,0.706,48.4,MEDIUM,MODIFY
94124.33656185378,1924745.1465300184,319081.78022310795,437467.24089601,40.677600144595885,0.7268884616766986,0,1.0,6.032,5.737,4.366,0.0,0.092,18.6,LOW,ALLOW
213864.73554247004,1531726.4634832153,525170.3725020658,720179.7865080076,74.37924031641961,0.7312923027524384,0,2.0,2.917,2.509,1.138,0.0,0.412,25.3,LOW,ALLOW
502029.9225130769,831833.765875261,279961.01890114916,527557.7407405645,60.908848445671026,0.9590803996591788,1,1.0,2.971,1.178,0.0,477714.92,1.0,80.2,CRITICAL,MODIFY
284167.09343358205,755520.4139405846,294793.7798344188,688449.8525064405,94.96994140971002,0.6894575780387378,1,1.0,2.563,1.599,0.0,511890.31,1.0,70.9,HIGH,MODIFY
292447.721369466,254789.2991695991,203831.4393356793,706322.2284411133,93.43097658752939,0.6548600518146945,0,4.0,1.25,0.0,0.0,947812.09,1.0,79.1,HIGH,BLOCK
1043366.457544588,1104190.7743835652,883352.6195068522,766230.6609126232,98.58976709733034,0.6775015931917181,2,2.0,1.25,0.069,0.0,1588758.96,1.0,82.6,CRITICAL,BLOCK
1049111.9581932602,994426.9665601165,795541.5732480932,652806.1486607051,78.5766283333548,0.8223790700178261,0,3.0,1.25,0.0,0.0,1503032.71,1.0,82.7,CRITICAL,BLOCK
175443.27270626364,1732896.4497777014,582212.3798310013,656882.4834823919,44.16575883542238,0.6628802496349958,1,4.0,2.976,2.675,1.547,0.0,0.037,23.9,LOW,ALLOW
293940.5795092394,1291385.9644105497,1033108.7715284398,790419.7818348121,92.96227113867388,0.9885615245898456,0,2.0,1.25,0.965,0.2,826083.17,1.0,66.5,HIGH,MODIFY
318704.85865522333,1606645.2767547048,934978.189316669,664419.3829676326,41.57831198616107,0.9174752124535582,0,1.0,1.718,1.378,0.667,311457.15,0.633,41.9,MEDIUM,MODIFY
120288.64716170114,1184854.9672462274,652501.0937124903,29947.626100154335,42.62741097517581,0.6264116890379186,0,1.0,1.816,1.632,1.586,0.0,0.106,15.6,LOW,ALLOW
764944.7501054542,1950527.102953062,234619.56138332188,376465.66351031564,66.29129061736344,0.9090908251450285,0,1.0,8.314,5.053,3.449,0.0,0.042,20.5,LOW,ALLOW
801040.4636170523,1846569.367775808,164505.78743959212,770116.1981856815,56.52615301366721,0.8512486202377174,0,3.0,11.225,6.356,1.674,0.0,0.264,28.6,LOW,ALLOW
88948.6057031037,388052.31659187266,310441.8532734981,35987.57865899555,41.22783060639723,0.9289476348764325,0,1.0,1.25,0.963,0.848,47325.72,0.094,39.0,MEDIUM,ALLOW
168458.00955829688,1541357.6470269784,921153.3439135028,576601.3292810817,84.83051495679109,0.9894175301285764,0,2.0,1.673,1.49,0.864,124855.04,0.436,19.2,LOW,MODIFY
1194677.3746163708,843213.2807513609,674570.6246010888,371402.3061423115,78.75925948485805,0.7907573179701821,1,1.0,1.25,0.0,0.0,1397437.02,1.0,88.9,CRITICAL,BLOCK
1129722.9320007947,1279837.8214553008,1023870.2571642407,443452.5102187223,82.20354519538452,0.9534269895487058,1,4.0,1.25,0.147,0.0,1317207.88,1.0,83.5,CRITICAL,MODIFY
269107.71321594913,1852084.465830904,1317437.0801882173,384306.3859028773,78.7206248604576,0.6502291478070261,0,1.0,1.406,1.202,0.91,118766.71,0.39,21.6,LOW,MODIFY
961858.8037884006,1306503.3988777455,1018351.1201919051,33375.7953508794,69.89405320671602,0.6876816202338456,0,1.0,1.283,0.338,0.306,707082.32,0.376,57.0,MEDIUM,MODIFY
996552.5450598318,937800.5837865686,838238.0272556732,516160.34946766216,86.63158021806518,0.9230366908940281,0,1.0,1.119,0.0,0.0,1413150.34,1.0,79.6,HIGH,BLOCK
698699.3565575146,255117.92672824953,204094.34138259964,322191.7854479527,58.39020676871348,0.864160958719399,0,1.0,1.25,0.0,0.0,969867.56,1.0,84.4,CRITICAL,BLOCK
239319.86882936547,774196.9996541573,597459.5989044918,454982.3230865184,85.26665199609924,0.8103398808736236,0,4.0,1.296,0.895,0.134,517564.79,1.0,75.5,HIGH,MODIFY
812383.8189289983,1250352.5698845123,754878.6953803356,252960.09928978994,41.834708166466385,0.7601254778272097,0,4.0,1.656,0.58,0.245,569870.04,1.0,80.0,CRITICAL,MODIFY
827271.8143868394,1382114.5065306795,400980.3833401146,277092.25630188803,80.26405026975253,0.7358145418048314,0,2.0,3.447,1.384,0.693,123229.95,0.607,40.5,MEDIUM,MODIFY
545708.9509295317,1886545.867970422,1296715.9993843369,751251.6553306242,70.45276665526761,0.8314577766823549,0,4.0,1.455,1.034,0.455,707130.74,0.845,58.3,MEDIUM,MODIFY
709502.865771078,1146139.9433648877,916911.9546919102,701381.6545292285,78.01632368737927,0.9500203039099877,0,1.0,1.25,0.476,0.0,1181656.53,1.0,77.2,HIGH,MODIFY
1164183.8520838364,1313390.6391161694,817561.4541452337,789733.3748626425,86.15517714063435,0.7150676134749328,0,4.0,1.606,0.183,0.0,1458088.04,1.0,77.6,HIGH,MODIFY
342591.5067105459,1447130.9812972203,1157704.7850377762,754088.6395437907,41.35615565032731,0.8706819375185129,0,4.0,1.25,0.954,0.303,807253.95,0.997,77.3,HIGH,MODIFY
187232.50495132443,953189.3332511325,762551.4666009061,346722.9433422265,85.40586406922583,0.7172414147947206,2,4.0,1.25,1.004,0.55,343317.58,0.75,57.0,MEDIUM,BLOCK
146826.64720858057,1187505.2239445637,784525.5975493916,12537.324307334786,46.93074802028208,0.7806424990431851,1,2.0,1.514,1.327,1.311,0.0,0.036,22.6,LOW,ALLOW
276713.34710074955,1447288.6585703345,1040478.1844211582,603774.0232297673,67.35126874902966,0.6524954793609941,1,4.0,1.391,1.125,0.545,473676.9,0.755,55.0,MEDIUM,MODIFY
1071649.1215309259,1304415.908267736,801894.2176350392,480575.3875451418,87.841612026689,0.6233383377966094,0,1.0,1.627,0.29,0.0,1049702.82,1.0,78.1,HIGH,MODIFY
1055237.0262251543,1035267.4528670227,828213.9622936182,400168.91916691454,74.80347615354898,0.655665548308473,0,2.0,1.25,0.0,0.0,1248352.45,1.0,82.7,CRITICAL,BLOCK
80433.54452372329,1872364.2936558384,1068117.6130378735,409326.06712582713,85.30042437224245,0.7124808104006484,0,1.0,1.753,1.678,1.294,0.0,0.122,10.4,LOW,ALLOW
446972.4497025166,1616854.8526201933,374169.0060199586,64539.00872192762,88.19589530678945,0.6221791048229771,0,2.0,4.321,3.127,2.954,0.0,0.136,11.8,LOW,ALLOW
463786.2782867082,1717176.60485359,628034.6319020106,546104.4041454562,57.46506447100439,0.9792769100284726,1,3.0,2.734,1.996,1.126,0.0,0.031,29.7,LOW,ALLOW
316823.0134991754,422249.90525447635,337799.9242035811,509589.982428917,46.699015944603715,0.9260272360508239,2,2.0,1.25,0.312,0.0,741963.01,1.0,98.0,CRITICAL,BLOCK
163027.79682038786,1611306.8495652634,636649.1394195213,60309.90468127007,79.8189117181914,0.703263564064656,0,4.0,2.531,2.275,2.18,0.0,0.118,4.5,LOW,ALLOW
807031.9251861133,1669343.8601516145,906726.4956119965,252770.3391012836,65.04078615512869,0.6482404891005346,0,3.0,1.841,0.951,0.672,297184.9,0.628,50.5,MEDIUM,MODIFY
884124.3063553139,1487760.9036862655,569962.07806976,330469.67859331483,81.40481336437908,0.8082359885970707,1,3.0,2.61,1.059,0.479,296795.16,0.821,57.4,MEDIUM,MODIFY
647024.9998998585,1593162.2013015135,1335156.1779348995,123379.02427599471,71.26809804519931,0.8807362933460675,0,1.0,1.193,0.709,0.616,512398.0,0.684,54.4,MEDIUM,MODIFY
791721.2651671787,1301673.5065352402,1041338.8052281922,773989.6239721742,50.79537291187989,0.67468650871583,0,3.0,1.25,0.49,0.0,1305376.19,1.0,89.1,CRITICAL,MODIFY
1139317.3394121162,1120116.9438714848,896093.5550971879,589447.7184590735,77.0862937916987,0.9415991074702694,0,1.0,1.25,0.0,0.0,1504741.67,1.0,80.7,CRITICAL,BLOCK
114755.63784861607,1094733.7604234263,875787.008338741,548900.573745487,92.61207353470232,0.9202989001267798,1,3.0,1.25,1.119,0.492,444709.46,0.808,42.3,MEDIUM,MODIFY
225192.58993710208,730442.6524171529,327538.27820326027,562995.3426196091,67.92830143904759,0.7905762188743444,0,3.0,2.23,1.543,0.0,385283.56,1.0,69.5,HIGH,MODIFY
518294.22336780204,1257140.8796422754,195797.23002955932,645385.992842136,42.87972148247734,0.6033965541478061,0,2.0,6.421,3.774,0.477,102336.57,0.823,53.0,MEDIUM,MODIFY
554394.613827346,426630.68867108005,341304.55093686405,644981.9407761476,87.3372829576259,0.7937672439994546,0,3.0,1.25,0.0,0.0,1114050.42,1.0,79.0,HIGH,BLOCK
36345.77888461968,1249057.236173872,338613.3012453661,677155.1564583998,41.43708157986044,0.6612924021131261,0,3.0,3.689,3.581,1.582,0.0,0.11,20.8,LOW,ALLOW
1002295.3179482694,1560198.944668862,231602.87234359462,491597.0376398228,98.18750930608289,0.6867955744648041,1,3.0,6.737,2.409,0.286,165296.28,1.0,60.3,HIGH,MODIFY
439077.03642122657,457983.08934904623,366386.471479237,750460.6955811727,86.84679480005069,0.8755980096459419,0,1.0,1.25,0.052,0.0,1097941.11,1.0,81.1,CRITICAL,MODIFY
782410.926982954,591691.9159669668,473353.5327735734,184911.36282395938,80.14345135341017,0.8700922197328862,0,2.0,1.25,0.0,0.0,848983.91,1.0,81.4,CRITICAL,BLOCK
328250.71637346473,1881959.5959491637,499186.498146077,123643.85402160387,72.85183679177783,0.739420157302653,0,2.0,3.77,3.112,2.865,0.0,0.064,13.0,LOW,ALLOW
873831.3690755551,1838589.2650207249,919376.9012323639,268898.6297038558,87.1078670551729,0.8357538090085478,1,3.0,2.0,1.049,0.757,223517.63,0.543,42.7,MEDIUM,MODIFY
148009.8259167958,1021553.7914595212,834549.8664855426,358900.28908930154,51.38969430933312,0.642585900889892,1,3.0,1.224,1.047,0.617,319906.19,0.683,59.6,MEDIUM,MODIFY
136699.77016456064,1641836.2770878477,743255.9928642146,182865.4237551853,90.15038258998752,0.9633923144361547,0,1.0,2.209,2.025,1.779,0.0,0.024,5.0,LOW,ALLOW
576198.4482488098,1752494.59891162,1384205.3467378868,81889.6321157795,64.1106451240867,0.9181234984512869,1,3.0,1.266,0.85,0.791,289798.83,0.509,53.8,MEDIUM,MODIFY
446233.92707233096,1861428.1021132292,604081.1586834716,64615.10755640596,72.59345523483019,0.6902484444291144,0,1.0,3.081,2.343,2.236,0.0,0.145,19.5,LOW,ALLOW
55054.65274620942,1157414.5979674556,964186.3921181306,619955.9369674289,57.22526275419507,0.8482080565543391,0,2.0,1.2,1.143,0.5,481782.38,0.8,42.0,MEDIUM,MODIFY
334759.93012820825,955998.1590707798,800050.87757629,165022.41864770753,52.40154982941142,0.8726926400016841,0,2.0,1.195,0.776,0.57,343835.07,0.73,61.0,HIGH,MODIFY
1156434.0489132616,439748.84664872906,351799.07731898327,486328.9738788045,85.4144590200836,0.825602466262666,0,3.0,1.25,0.0,0.0,1554813.25,1.0,77.8,HIGH,BLOCK
240514.9514518695,1561862.6080247853,241411.51642479416,502425.6147542021,54.831480877636366,0.9887019878759546,0,4.0,6.47,5.473,3.392,0.0,0.146,20.7,LOW,ALLOW
1084098.6641809614,1774255.4522610682,242182.30387277502,381122.131637492,46.5725235432828,0.6102747746473369,0,2.0,7.326,2.85,1.276,0.0,0.22,36.3,MEDIUM,ALLOW
71570.1143950846,1657819.9284003684,1483993.7335835712,498157.43094439793,89.63649984257958,0.7821583380194301,1,2.0,1.117,1.069,0.733,395901.35,0.567,31.4,LOW,ALLOW
893071.4116282437,1903706.5408772437,1420811.0117585002,413755.4129355282,43.04860643841091,0.9816948956191935,0,4.0,1.34,0.711,0.42,823931.3,0.88,74.3,HIGH,MODIFY
500250.1174620664,1454099.333645706,859405.2866224928,572945.4399260122,40.015263511555176,0.6229289404608819,0,1.0,1.692,1.11,0.443,478501.51,0.857,64.0,HIGH,MODIFY
906277.5037756112,353704.7100703405,282963.7680562724,417957.34515394695,89.87091716678803,0.980437002322956,0,2.0,1.25,0.0,0.0,1253493.91,1.0,78.5,HIGH,BLOCK
54985.13874688598,782028.2058896315,625622.5647117052,187661.76825585967,44.447788580944575,0.7278624812228196,0,4.0,1.25,1.162,0.862,86241.27,0.438,27.2,LOW,ALLOW
26375.117113225868,253200.9881426495,202560.7905141196,748757.3298859496,71.02071427380523,0.6221079748854237,0,1.0,1.25,1.12,0.0,724492.25,1.0,69.5,HIGH,MODIFY
211467.01422441672,320667.6679606923,256534.13436855387,636236.1713304826,56.500874252498726,0.9692585824892199,2,1.0,1.25,0.426,0.0,783569.65,1.0,95.4,CRITICAL,BLOCK
623652.4681284633,961754.4344702722,769403.5475762178,625096.0438525333,59.14797248765701,0.8662809927096351,0,1.0,1.25,0.439,0.0,1056397.63,1.0,85.9,CRITICAL,MODIFY
363044.4395255257,374538.80121252965,299631.0409700237,663076.0425849664,65.82654831098434,0.9514902020004539,0,3.0,1.25,0.038,0.0,951212.72,1.0,84.2,CRITICAL,MODIFY
413548.8827840756,520366.5115167874,416293.20921342995,432141.37501282693,47.36555873598101,0.8991971028523258,0,3.0,1.25,0.257,0.0,741616.96,1.0,88.9,CRITICAL,MODIFY
821555.0191385455,1391833.960884175,1113467.16870734,551019.8429778238,93.49323150277584,0.6570322620969843,0,4.0,1.25,0.512,0.017,1094208.07,1.0,75.0,HIGH,MODIFY
1031393.771566847,732609.41720451,586087.533763608,723401.4528187235,46.29053176283051,0.9058035281504675,2,4.0,1.25,0.0,0.0,1608273.34,1.0,92.9,CRITICAL,BLOCK
676095.6058628755,994915.6180072052,795932.4944057642,701610.3785930625,64.74844699542783,0.7991897836100501,1,3.0,1.25,0.401,0.0,1178722.86,1.0,89.0,CRITICAL,MODIFY
112391.27714168765,1317069.5672607226,1053655.6538085782,316233.32885282877,87.85173356754461,0.7703341904171913,0,4.0,1.25,1.143,0.843,165210.69,0.457,20.4,LOW,MODIFY
699085.814248918,1005678.6665668014,468802.5923945779,430380.050010384,92.67328682321931,0.6844842704926467,0,1.0,2.145,0.654,0.0,592589.79,1.0,79.1,HIGH,MODIFY
523080.52533296373,582969.9991782473,466375.99934259785,212775.8703015691,79.87152791417904,0.8330780761197167,3,3.0,1.25,0.128,0.0,619262.4,1.0,94.8,CRITICAL,BLOCK
584142.6992985364,992712.5648031927,545179.3194042493,471344.42449156067,62.94971779979075,0.626626155769097,0,4.0,1.821,0.749,0.0,607953.88,1.0,82.2,CRITICAL,MODIFY
839718.1732527331,521181.6279169209,416945.30233353673,471591.0800669298,84.6542478573343,0.9251349486306143,1,2.0,1.25,0.0,0.0,1207072.93,1.0,81.8,CRITICAL,BLOCK
1186918.769375345,1803846.5475349207,1486803.583794819,123439.3707074819,54.7009173429513,0.6104769324176086,1,4.0,1.213,0.415,0.332,993315.18,0.968,83.1,CRITICAL,MODIFY
447218.11978975614,828067.5352946591,662454.0282357273,113489.20289063048,57.99114315000246,0.7327634972518781,0,1.0,1.25,0.575,0.404,395093.82,0.896,70.7,HIGH,MODIFY
1144939.9455233798,1376054.1937526173,212339.94247025016,24660.922301915987,93.21057509401754,0.7047804285476965,1,2.0,6.48,1.088,0.972,5886.62,0.447,30.3,LOW,MODIFY
526082.7416286529,425017.76411348756,340014.21129079006,748968.9322477907,55.75108791422407,0.9471098177512354,0,4.0,1.25,0.0,0.0,1190048.12,1.0,86.1,CRITICAL,BLOCK
1126983.21513101,279157.8892231671,223326.3113785337,79450.52880981764,56.40179181429437,0.693449220482506,1,1.0,1.25,0.0,0.0,1150602.17,1.0,91.8,CRITICAL,BLOCK
377557.8644958677,1761832.1864966836,809071.1685938725,760048.1348258957,51.621540128168746,0.8183295441470767,0,4.0,2.178,1.711,0.772,184844.98,0.528,33.4,LOW,MODIFY
578831.1512199695,342804.38744859106,274243.50995887286,391834.2041968747,57.76199607636405,0.6024224103855401,0,3.0,1.25,0.0,0.0,902104.48,1.0,87.6,CRITICAL,BLOCK
914772.3911826649,419490.3741951394,351474.98132388626,579546.5201107999,58.14876438645308,0.7068809755625767,0,3.0,1.194,0.0,0.0,1426303.52,1.0,89.0,CRITICAL,BLOCK
729190.8329628758,651246.5849212459,520997.26793699677,400455.906809127,50.21413641927859,0.6808235615226089,0,2.0,1.25,0.0,0.0,999397.42,1.0,86.2,CRITICAL,BLOCK
633741.9202737045,1765134.0518401274,1276572.2318094694,672638.8443540815,94.18005937631196,0.6478424582814937,0,1.0,1.383,0.886,0.359,817818.94,0.941,58.6,MEDIUM,MODIFY
618633.0209500737,721042.9958483152,518690.89849219925,738396.4287076365,60.715278973986656,0.7768179367499638,1,1.0,1.39,0.197,0.0,1154677.35,1.0,87.1,CRITICAL,MODIFY
562944.6566357104,678653.423479448,542922.7387835584,556584.002851668,63.04467884016717,0.7157133469961865,0,2.0,1.25,0.213,0.0,983797.97,1.0,86.7,CRITICAL,MODIFY
379038.85953868844,923364.8913660641,738691.9130928513,352136.9496161219,63.63962557167902,0.9590438108659911,1,4.0,1.25,0.737,0.26,546502.83,1.0,81.4,CRITICAL,MODIFY
525298.0895190805,870396.9513592037,696317.5610873629,320696.56766252354,54.850766549697646,0.9793392104929617,0,3.0,1.25,0.496,0.035,671915.27,1.0,82.5,CRITICAL,MODIFY
772505.1779763191,1527305.4932876383,611730.9581288849,468892.41597527463,58.340215313750534,0.9433808805425135,2,1.0,2.497,1.234,0.467,325823.06,0.833,67.6,HIGH,BLOCK
599178.4105432889,1231807.3937428677,875336.5457147369,107487.83703616045,72.94038881045188,0.7901837235574913,0,3.0,1.407,0.723,0.6,350195.4,0.7,53.8,MEDIUM,MODIFY
827457.46182501,499900.297886911,399920.23830952885,443208.4403146229,80.84815725233365,0.7615200918708768,0,4.0,1.25,0.0,0.0,1170685.84,1.0,81.1,CRITICAL,BLOCK
337998.8281525243,1147135.7522698506,917708.6018158805,49362.77496757233,87.22397495998598,0.6544801253755619,0,4.0,1.25,0.882,0.828,157934.45,0.03,31.5,LOW,MODIFY
838594.2353755458,300097.48152766505,240077.98522213206,799859.6880833542,88.4249070209828,0.6932354984753402,1,1.0,1.25,0.0,0.0,1578434.43,1.0,84.6,CRITICAL,BLOCK
607103.2957197332,238614.02512245328,190891.22009796265,258706.6194006094,70.8611420943663,0.7247152004755807,0,3.0,1.25,0.0,0.0,818087.11,1.0,81.1,CRITICAL,BLOCK
239500.2204951725,387815.56202832644,251006.63656926266,486890.2293292228,95.24775594416367,0.7351124216421012,1,2.0,1.545,0.591,0.0,589581.52,1.0,79.1,HIGH,MODIFY
297427.7174512476,1482714.505983672,270139.5782574013,279278.00398397056,63.44758548110114,0.7654434444487711,0,2.0,5.489,4.388,3.354,0.0,0.099,17.5,LOW,ALLOW
530462.0896317845,1479063.509355532,1155142.1394587872,200268.82331545197,67.37454095889817,0.8082150111357511,0,4.0,1.28,0.821,0.648,406809.54,0.652,54.9,MEDIUM,MODIFY
1100191.486735733,1987734.7826921428,1196133.1994087244,345731.98633735825,55.56048209057735,0.7655816059884868,0,4.0,1.662,0.742,0.453,654321.89,0.847,61.9,HIGH,MODIFY
1063537.128075694,1265440.1030590173,681001.3926200963,748687.1691744342,56.753477834954126,0.768329535758735,1,1.0,1.858,0.296,0.0,1227785.59,1.0,90.7,CRITICAL,MODIFY
874994.1307884763,544230.7545348465,435384.60362787725,484962.28388813377,98.20959412208263,0.6352777848164338,1,2.0,1.25,0.0,0.0,1251110.26,1.0,80.8,CRITICAL,BLOCK
1028713.3371617987,1615927.3832608347,987203.4987232896,592964.7605186527,90.96859833974543,0.9263069124782164,0,4.0,1.637,0.595,0.0,992954.21,1.0,76.8,HIGH,MODIFY
428693.04284380015,274638.2142680944,219710.57141447553,637207.7785890746,50.11979038826622,0.7188509344164181,3,3.0,1.25,0.0,0.0,1010973.18,1.0,98.0,CRITICAL,BLOCK
515777.263608283,264172.34814860567,211337.87851888454,173652.99840074577,86.72744377638014,0.8346339784021203,3,3.0,1.25,0.0,0.0,636595.79,1.0,92.1,CRITICAL,BLOCK
